brand,country,month,gamma_fit
TOJGV,Fangorn,3.0,"(0.5056073522244187, -8.59108198250112e-29, 0.05942357782271221)"
TOJGV,Fangorn,4.0,"(0.17734519289755662, -8.519832903178448e-31, 0.2721004707309326)"
TOJGV,Fangorn,5.0,"(0.34713035166118145, -3.996756576021179e-31, 0.08312240081942684)"
TOJGV,Fangorn,6.0,"(0.43245030092859976, -1.2860585096930458e-28, 0.09767817016377298)"
TOJGV,Fangorn,7.0,"(0.06198959590964709, -3.456081739986621e-30, 0.2182058639365459)"
TOJGV,Fangorn,8.0,"(0.8040307516327541, -7.967851093090772e-30, 0.13872127381446436)"
TOJGV,Fangorn,9.0,"(0.48118995818828647, -3.551513726703862e-30, 0.26166662546218833)"
TOJGV,Fangorn,10.0,"(0.8257239635859746, -2.0090867035661035e-29, 0.03450981488819059)"
TOJGV,Fangorn,11.0,"(0.6135790918854621, -1.2557981100021061e-29, 0.09738773683820137)"
TOJGV,Fangorn,12.0,"(0.6293858515895345, -1.3339174206694515e-31, 0.13507843985877277)"
TOJGV,Ferelden,1.0,"(0.24238545982154497, -7.868527121983488e-31, 0.15773002983810858)"
TOJGV,Ferelden,2.0,"(0.13770152542370093, -8.021637287302032e-31, 0.13886558840647623)"
TOJGV,Ferelden,3.0,"(0.8587346380140752, -5.743120390820949e-32, 0.13125664084700672)"
TOJGV,Ferelden,4.0,"(0.1654572256873404, -1.1125610153147156e-29, 0.11580172845992387)"
TOJGV,Ferelden,5.0,"(0.5937842367514359, -7.482810859851225e-29, 0.11150662220074994)"
TOJGV,Ferelden,6.0,"(0.3070560031904775, -2.7123426763577705e-30, 0.12513999369764678)"
TOJGV,Ferelden,7.0,"(0.3119646967784469, -8.298608121421825e-31, 0.08906677832698845)"
TOJGV,Ferelden,8.0,"(0.18112702835981437, -1.5106130153656874e-31, 0.1666379616058134)"
TOJGV,Ferelden,9.0,"(0.1246533123493141, -3.4925204835034203e-31, 0.10168396315352193)"
TOJGV,Ferelden,10.0,"(0.29290311896309557, -5.890449414091543e-30, 0.2390160616398348)"
TOJGV,Ferelden,11.0,"(0.19900289081440137, -1.4330046605575146e-29, 0.14177148123511313)"
TOJGV,Ferelden,12.0,"(0.7255034442579491, -2.4162263492031355e-31, 0.10383687396483723)"
TOJGV,Gallifrey,1.0,"(0.43572321014677773, 0.005693618193846101, 0.12078203975470031)"
TOJGV,Gallifrey,2.0,"(0.4725757857947595, -9.929370498175717e-31, 0.0675402081956408)"
TOJGV,Gallifrey,3.0,"(0.9848646924090103, -7.003810457149846e-30, 0.04532127445092847)"
TOJGV,Gallifrey,4.0,"(0.8561151828293718, -8.111702947377366e-20, 0.06189760374561183)"
TOJGV,Gallifrey,5.0,"(0.3369270657053524, -7.641833753342354e-31, 0.1083465612187851)"
TOJGV,Gallifrey,8.0,"(0.44872358957925895, -9.781456324577671e-30, 0.06568215039943001)"
TOJGV,Gallifrey,9.0,"(0.4702456503897612, -1.8096307517059788e-31, 0.05499342982564717)"
TOJGV,Gallifrey,10.0,"(0.5103190845125463, -3.8579821700396285e-30, 0.0928415116125272)"
TOJGV,Gallifrey,11.0,"(0.4042128970643003, -5.333932677763161e-29, 0.06182076417027954)"
TOJGV,Gallifrey,12.0,"(0.4808826490216799, -4.2871512870088e-30, 0.31231671299079633)"
TOJGV,Gondor,1.0,"(0.6249352550283196, -3.3821845527528696e-30, 0.048521368152730775)"
TOJGV,Gondor,2.0,"(0.4791789651171783, -9.901622387752953e-31, 0.04821623148107926)"
TOJGV,Gondor,3.0,"(0.6554616479174493, -3.9772493761259636e-29, 0.04269404055006541)"
TOJGV,Gondor,4.0,"(0.5379918230249219, -6.593800909635826e-30, 0.03626816853133909)"
TOJGV,Gondor,5.0,"(0.7295367350588422, -8.992010200611929e-26, 0.041055545199049095)"
TOJGV,Gondor,6.0,"(0.8034675375748012, -1.4847069431895753e-29, 0.04367739343783647)"
TOJGV,Gondor,7.0,"(0.7205910620021492, -5.2409199923539276e-31, 0.038724651051780995)"
TOJGV,Gondor,8.0,"(0.34240692111754534, -4.738088528009544e-31, 0.05007741409392295)"
TOJGV,Gondor,9.0,"(0.32786452192575855, -1.696682299253079e-32, 0.0688029695319142)"
TOJGV,Gondor,10.0,"(0.30518035139700855, -2.3801730619211672e-29, 0.03791304904107581)"
TOJGV,Gondor,11.0,"(0.6119640270119064, -3.802517726741003e-30, 0.06111972955004097)"
TOJGV,Gondor,12.0,"(0.725426611725828, -3.3668363521622206e-31, 0.04831536082179852)"
TOJGV,Hogwarts,1.0,"(1.0794535592979093, -2.5281550012347032e-05, 0.043221025071312494)"
TOJGV,Hogwarts,2.0,"(1.2091788001701342, -0.00018293001739074405, 0.041274114819122576)"
TOJGV,Hogwarts,3.0,"(1.152865438231276, -0.0001719020952013347, 0.040259683122545464)"
TOJGV,Hogwarts,4.0,"(1.4134338042956096, -0.00023044904683525342, 0.03476868781899255)"
TOJGV,Hogwarts,5.0,"(1.4056394165295414, -0.00025102046367634614, 0.03762306627120257)"
TOJGV,Hogwarts,6.0,"(1.2294428943808462, -5.703005947427503e-05, 0.03898294524224594)"
TOJGV,Hogwarts,7.0,"(1.117639993645021, 0.0005057762227598224, 0.040844681081296734)"
TOJGV,Hogwarts,8.0,"(1.1590133787677679, 0.0002553996291069842, 0.040382027524843885)"
TOJGV,Hogwarts,9.0,"(1.1896918881793126, -7.90019907731344e-05, 0.03926415848153894)"
TOJGV,Hogwarts,10.0,"(1.2424038122077736, -8.578726517999549e-05, 0.03628699906929343)"
TOJGV,Hogwarts,11.0,"(1.231251276752142, -0.00021030129839050317, 0.041036024759629516)"
TOJGV,Hogwarts,12.0,"(0.9324293637576371, -4.245571069962413e-28, 0.050839821011892286)"
TOJGV,Latveria,1.0,"(9.101011351182876, -0.05241671908066524, 0.011119335000937496)"
TOJGV,Latveria,2.0,"(15.775944203691402, -0.04046283480536153, 0.005757027364455313)"
TOJGV,Latveria,3.0,"(14.258264966521388, -0.04175633564853996, 0.006385917923796147)"
TOJGV,Latveria,4.0,"(0.4321541316665449, -1.854084552062269e-27, 0.5008547881584886)"
TOJGV,Latveria,5.0,"(0.4116178178857206, -1.1431335697224115e-27, 1.2874055818749395)"
TOJGV,Latveria,6.0,"(13.050956481710887, -0.03672004651115025, 0.0065974294026996325)"
TOJGV,Latveria,7.0,"(0.3049984610841187, -5.089362142293765e-29, 0.6228375052474617)"
TOJGV,Latveria,8.0,"(0.21034324028318663, -3.219298319543392e-30, 0.09635581734448542)"
TOJGV,Latveria,9.0,"(10.787020368307601, -0.026222171375140498, 0.00674271506356989)"
TOJGV,Latveria,10.0,"(12.777029533471431, -0.03531063197090141, 0.006382815321498654)"
TOJGV,Latveria,11.0,"(0.3144420096891529, -4.839971736068575e-28, 1.2279289671972835)"
TOJGV,Latveria,12.0,"(3.340713361218308, -0.016208322086379998, 0.02195668689598721)"
TOJGV,Narnia,1.0,"(0.8211526593270597, -6.623899869167623e-31, 0.05350427320233554)"
TOJGV,Narnia,2.0,"(0.41558224036197766, -3.1786365371736714e-28, 0.12128798329855353)"
TOJGV,Narnia,3.0,"(0.4804155113047467, -6.333228208367221e-30, 0.06011089287405311)"
TOJGV,Narnia,4.0,"(0.9347820111967053, -3.015572100209701e-29, 0.04076116827232594)"
TOJGV,Narnia,5.0,"(0.843617608488596, -3.460950263390061e-29, 0.04241210098501398)"
TOJGV,Narnia,6.0,"(0.723834992423894, -3.689826121204483e-31, 0.05523916372664904)"
TOJGV,Narnia,7.0,"(0.4761385749478304, -2.143278279963091e-31, 0.05920983126839445)"
TOJGV,Narnia,8.0,"(0.6699152600756801, -3.902397065982714e-30, 0.05689659421234834)"
TOJGV,Narnia,9.0,"(0.7070302425577321, -4.8513943063268543e-29, 0.059311745632203094)"
TOJGV,Narnia,10.0,"(0.5527854625721629, -9.625017689204053e-29, 0.05057124209361347)"
TOJGV,Narnia,11.0,"(0.8356004223184963, 0.0015898410183105747, 0.045271817374101894)"
TOJGV,Narnia,12.0,"(0.6119147828484623, -8.462419482015336e-30, 0.05065518792898008)"
TOJGV,Panem,1.0,"(14.569448637016098, -0.03134030789174019, 0.005397432031588118)"
TOJGV,Panem,2.0,"(47.9337727545316, -0.09611264541727876, 0.003042456204835612)"
TOJGV,Panem,3.0,"(17.79726992484114, -0.03838610279364109, 0.0047275641904772495)"
TOJGV,Panem,4.0,"(10.427836667751377, -0.03309841662695301, 0.007968901401268862)"
TOJGV,Panem,5.0,"(0.3927205096591442, -8.819155435989604e-29, 0.6773690239507243)"
TOJGV,Panem,6.0,"(28.049927629714915, -0.05523042648328831, 0.0037319518726263577)"
TOJGV,Panem,7.0,"(154.8504164099951, -0.14947808005732477, 0.001254463635655657)"
TOJGV,Panem,8.0,"(6.14532930200861, -0.000714381212167869, 0.007471055341933919)"
TOJGV,Panem,9.0,"(1454.9506908853782, -0.5388369766892112, 0.00040239582407256133)"
TOJGV,Panem,10.0,"(56.11086058789605, -0.09042031630353192, 0.0024452296830507346)"
TOJGV,Panem,11.0,"(13.477826605571916, -0.030149854726055754, 0.005834369674908869)"
TOJGV,Panem,12.0,"(28.228001280557216, -0.10849220285918779, 0.005775742341048122)"
TOJGV,Prydain,1.0,"(0.2774848962318086, -1.6811811945758247e-29, 0.15515443667005277)"
TOJGV,Prydain,2.0,"(0.8122573238154068, -5.7726570541035646e-30, 0.1149666307624719)"
TOJGV,Prydain,3.0,"(0.1200196698662779, -1.4133176792046257e-30, 0.096167666607728)"
TOJGV,Prydain,4.0,"(0.20547892968265713, -1.2648479359233885e-30, 0.045900711477919916)"
TOJGV,Prydain,5.0,"(0.26999225596756593, -1.7726359414601808e-30, 0.09121145512167836)"
TOJGV,Prydain,6.0,"(0.07206726672963684, -2.0342166020748056e-30, 0.0986403652030777)"
TOJGV,Prydain,7.0,"(0.08839997320852297, -2.8756511353093176e-29, 0.09548016215363203)"
TOJGV,Prydain,8.0,"(0.2474371056699294, -1.1173241953686467e-28, 0.04965693072963698)"
TOJGV,Prydain,9.0,"(0.1487843529939606, -1.6055677725493758e-30, 0.10081978114741844)"
TOJGV,Prydain,10.0,"(0.07870433980271421, -9.359656637449513e-30, 0.12393709849834732)"
TOJGV,Prydain,11.0,"(0.17501656190939624, -3.83913642529296e-30, 0.11581529701459051)"
TOJGV,Prydain,12.0,"(0.25396687431568893, -2.6764289913370387e-30, 0.11619465639311186)"
TOJGV,Qarth,1.0,"(0.6781060860603982, -7.467376848619722e-32, 0.049010095634773695)"
TOJGV,Qarth,2.0,"(1.288997084227724, -0.0006621383593108255, 0.03930381460685771)"
TOJGV,Qarth,3.0,"(0.8064601601150514, -4.285512285063758e-29, 0.05091036176762859)"
TOJGV,Qarth,4.0,"(0.8729214857294045, -2.6046016295512466e-30, 0.05408329056423339)"
TOJGV,Qarth,5.0,"(0.9180879923217105, -6.129612126602635e-29, 0.045940865085604424)"
TOJGV,Qarth,6.0,"(0.6188861944634312, -4.550850919053178e-28, 0.06284415362973711)"
TOJGV,Qarth,7.0,"(0.9626735363408974, -4.301819124901126e-30, 0.04816153790936159)"
TOJGV,Qarth,8.0,"(0.7636015532071485, -6.248719262984563e-29, 0.06485715990611528)"
TOJGV,Qarth,9.0,"(0.9356285404848798, -2.5834106478514845e-28, 0.04730771883287625)"
TOJGV,Qarth,10.0,"(0.8966797130277682, -3.4914665622119336e-29, 0.044539461818797206)"
TOJGV,Qarth,11.0,"(0.9465568888580408, -5.5557655191174505e-28, 0.04548429729626621)"
TOJGV,Qarth,12.0,"(0.9406921259996766, -7.686023413736715e-30, 0.04925769210290036)"
TOJGV,Sokovia,1.0,"(0.6239189670054877, -1.1765811620314751e-31, 0.04140520673688411)"
TOJGV,Sokovia,2.0,"(0.5450552567244944, -1.6808452377745922e-29, 0.07368049559823625)"
TOJGV,Sokovia,3.0,"(0.6171140837536213, -4.807512490532785e-33, 0.06603331250037234)"
TOJGV,Sokovia,4.0,"(0.7199985293562341, -2.1822116257211213e-29, 0.061178820636541474)"
TOJGV,Sokovia,5.0,"(0.6847792683541214, -2.223700979334554e-29, 0.052101204919280636)"
TOJGV,Sokovia,6.0,"(0.39753865603718763, -9.968778728417185e-31, 0.06668325305563283)"
TOJGV,Sokovia,7.0,"(0.7296239625204044, -3.279290273549161e-30, 0.051753447725756276)"
TOJGV,Sokovia,8.0,"(0.8128329177074043, -1.3959426892508918e-30, 0.05010587827851028)"
TOJGV,Sokovia,9.0,"(0.3729998017308387, -7.039969677793934e-33, 0.10378264970913276)"
TOJGV,Sokovia,10.0,"(0.6887669505300782, -7.410041349413433e-31, 0.050702277404139684)"
TOJGV,Sokovia,11.0,"(0.5637484489189719, -2.7465281082492474e-29, 0.04693665396317438)"
TOJGV,Sokovia,12.0,"(0.24824637165057506, -7.871994545765423e-32, 0.06144068634760198)"
TOJGV,Themyscira,1.0,"(0.2959519045629916, -1.15866380489635e-29, 0.04285478085910779)"
TOJGV,Themyscira,2.0,"(0.7804086890099488, -1.17226673779639e-30, 0.047669689310005245)"
TOJGV,Themyscira,3.0,"(0.7046189060532031, -7.713171766093788e-30, 0.05247005712648195)"
TOJGV,Themyscira,4.0,"(0.7982432460252649, -2.610872512006229e-30, 0.03929883993789578)"
TOJGV,Themyscira,5.0,"(0.5865219144242912, -2.099883969699038e-30, 0.05983872936381955)"
TOJGV,Themyscira,6.0,"(0.792393308459763, -3.625738069206628e-29, 0.03612676236941366)"
TOJGV,Themyscira,7.0,"(0.7451976602667856, -2.7326771149454787e-29, 0.04025192605190267)"
TOJGV,Themyscira,8.0,"(0.569921154140649, -1.5527239506833133e-29, 0.05835743712713901)"
TOJGV,Themyscira,9.0,"(0.6163819061733835, -3.23024062024697e-29, 0.05421125039229002)"
TOJGV,Themyscira,10.0,"(0.7024048823878706, -1.407291965901188e-28, 0.035631445824736055)"
TOJGV,Themyscira,11.0,"(0.7513804104304106, -2.7277430480460215e-29, 0.03618635552533078)"
TOJGV,Themyscira,12.0,"(0.5060056553038987, -1.0771223189774483e-29, 0.0511124920737598)"
TOJGV,Vulcan,1.0,"(0.20422803338283274, -1.0718425260337619e-29, 0.06882603888209188)"
TOJGV,Vulcan,2.0,"(0.2420358531922625, -2.6524418975889396e-30, 0.09005847516100832)"
TOJGV,Vulcan,3.0,"(0.25490459531990706, -1.530971783780462e-30, 0.08362106349721775)"
TOJGV,Vulcan,4.0,"(0.49680328146177233, -3.7615911697161445e-31, 0.08561933107587971)"
TOJGV,Vulcan,5.0,"(0.3848843731667847, -3.5935724178657856e-31, 0.0918365484603007)"
TOJGV,Vulcan,6.0,"(0.5649776636719934, -2.5212030901166746e-30, 0.05532541516800251)"
TOJGV,Vulcan,7.0,"(0.4703713837826753, -2.8470356498215357e-32, 0.06860973966956088)"
TOJGV,Vulcan,8.0,"(0.30887287672922015, -2.2534065839626773e-32, 0.09029406563857267)"
TOJGV,Vulcan,9.0,"(0.6948606519116061, -7.414387920483209e-32, 0.04972321133968563)"
TOJGV,Vulcan,10.0,"(0.5596554174500405, -7.316517889981283e-30, 0.054009864781071545)"
TOJGV,Vulcan,11.0,"(0.5242481731497921, -1.4598802522073815e-31, 0.07208792235110206)"
TOJGV,Vulcan,12.0,"(0.5648564231115587, -6.334257944687131e-30, 0.06466948073504947)"
TOJGV,Wakanda,1.0,"(0.22938179599783104, -2.3520453046447283e-32, 0.11977362990720336)"
TOJGV,Wakanda,2.0,"(0.575289083206679, -3.5187619146116134e-28, 0.05553436224343897)"
TOJGV,Wakanda,3.0,"(0.7226810515097521, -6.548133240333732e-31, 0.045080565696889216)"
TOJGV,Wakanda,4.0,"(0.28042521484582295, -1.7036692777823376e-29, 0.05473336034898704)"
TOJGV,Wakanda,5.0,"(0.4160518920734284, -8.206122016665911e-31, 0.08400079043281466)"
TOJGV,Wakanda,6.0,"(0.5779016519486657, -1.3380264007218407e-29, 0.037200956322568667)"
TOJGV,Wakanda,7.0,"(0.49389364677145564, -3.4283391881002937e-29, 0.04478247274449097)"
TOJGV,Wakanda,8.0,"(0.3582069464614378, -7.892042326319708e-31, 0.05641705314001197)"
TOJGV,Wakanda,9.0,"(0.624362543484785, -1.4107719645809955e-31, 0.0370458772465284)"
TOJGV,Wakanda,10.0,"(0.5966134808346881, -2.2366611301795645e-30, 0.06502891104663562)"
TOJGV,Wakanda,11.0,"(0.5423549321183303, -5.42521704229755e-29, 0.05101593852522543)"
TOJGV,Wakanda,12.0,"(0.32267641587975315, -2.5598541231917842e-30, 0.07023025142030948)"
TOJGV,Westeros,1.0,"(0.19390722233790975, -2.576870171013643e-28, 1.5454605790513845)"
TOJGV,Westeros,2.0,"(0.33420792823812345, -1.8706049690008666e-29, 0.8798601849237069)"
TOJGV,Westeros,3.0,"(1.3741883550929217, -0.0008050982323355044, 0.037174830708927506)"
TOJGV,Westeros,4.0,"(1.268835781604872, -0.0007152857354986218, 0.0449654672122418)"
TOJGV,Westeros,5.0,"(0.5227941298185081, -8.32813436830546e-32, 0.08414597848856409)"
TOJGV,Westeros,6.0,"(1.2749426242810613, -0.0010444943396014767, 0.04338157807356162)"
TOJGV,Westeros,7.0,"(1.4313477005101576, -0.0010460785103161194, 0.03481118525202541)"
TOJGV,Westeros,8.0,"(0.6616414394252998, -1.6160562018743143e-30, 0.06660465237705393)"
TOJGV,Westeros,9.0,"(0.9399212556997059, -3.659308436093344e-30, 0.040992087413383366)"
TOJGV,Westeros,10.0,"(0.6771387982878645, -1.6071158326264231e-31, 0.06194908508062083)"
TOJGV,Westeros,11.0,"(0.7370309480078809, -1.8583703996520213e-32, 0.0529341575002483)"
TOJGV,Westeros,12.0,"(0.9650915211686739, -3.4127316539685225e-29, 0.05584288748786634)"
TOJGV,Yunkai,1.0,"(0.8433276920596726, -5.3148244998881295e-31, 0.15185475803120524)"
TOJGV,Yunkai,2.0,"(0.2993849717293009, -2.3698161467254894e-29, 0.05437518236220665)"
TOJGV,Yunkai,3.0,"(0.5049521291372663, -3.836136495617901e-30, 0.07419686498638181)"
TOJGV,Yunkai,4.0,"(0.2637616176438402, -4.980270255145124e-31, 0.12197470436970237)"
TOJGV,Yunkai,5.0,"(0.10247094906210238, -1.2397551994416836e-31, 0.07675591820897013)"
TOJGV,Yunkai,6.0,"(0.1942335313008682, -4.1553258447255e-29, 0.06734425120972515)"
TOJGV,Yunkai,7.0,"(0.11695652724896217, -9.05939773408453e-29, 0.14117398329701136)"
TOJGV,Yunkai,8.0,"(0.33262016217600143, -4.536627788226008e-30, 0.056622991705066524)"
TOJGV,Yunkai,9.0,"(0.23454421020198324, -6.628615136158317e-31, 0.12765381228836742)"
TOJGV,Yunkai,10.0,"(0.21931655146611478, -4.474299685599483e-30, 0.05950558515415587)"
TOJGV,Yunkai,11.0,"(0.176366654078508, -7.652685416308181e-32, 0.09348617069537055)"
TOJGV,Yunkai,12.0,"(0.08680010224502761, -1.3898719134829146e-25, 1.3260049377606657)"
TOJGV,Zamunda,1.0,"(0.6356131875886464, -6.020143961165184e-28, 0.044001486311736115)"
TOJGV,Zamunda,2.0,"(0.3460266373600356, -8.741574083786656e-31, 0.0644030538940858)"
TOJGV,Zamunda,3.0,"(0.8149112042197497, -2.9757864605640005e-26, 0.03570932351361143)"
TOJGV,Zamunda,4.0,"(0.887785871067861, -1.229576600230031e-27, 0.048800015166610096)"
TOJGV,Zamunda,5.0,"(0.6106866289343926, -1.1854656009078127e-31, 0.06567676369256663)"
TOJGV,Zamunda,6.0,"(0.5346037555023414, -6.579351405856262e-30, 0.5553834388284831)"
TOJGV,Zamunda,7.0,"(0.7262349608162226, -3.772873935342025e-30, 0.03440531443889983)"
TOJGV,Zamunda,8.0,"(0.7426752752165182, -5.733526727628718e-31, 0.03573235844977132)"
TOJGV,Zamunda,9.0,"(0.5055395515149768, -3.3732183012573575e-28, 0.09101458732399689)"
TOJGV,Zamunda,10.0,"(0.6225205939104569, -8.416770871802886e-31, 0.040078332283982596)"
TOJGV,Zamunda,11.0,"(0.850010270315128, -7.395686074464052e-30, 0.03893191820743018)"
TOJGV,Zamunda,12.0,"(0.5995655643538853, -6.939347997241568e-30, 0.068386301549375)"
TRATH,Braavos,1.0,"(0.5965255833014855, -2.5446071362908943e-28, 0.03526127465340026)"
TRATH,Braavos,2.0,"(0.687154684004739, -1.2335708171306464e-28, 0.046786893323349954)"
TRATH,Braavos,4.0,"(0.5088854020907345, -1.189072927162624e-28, 0.08663040834366445)"
TRATH,Braavos,5.0,"(0.9454043452453278, -2.747426196570364e-29, 0.04366403978060906)"
TRATH,Braavos,6.0,"(0.6191313928126944, -3.1236373054883206e-29, 0.04382564440611944)"
TRATH,Braavos,7.0,"(0.41265028616300314, -5.972914927652035e-30, 0.05131605657977632)"
TRATH,Braavos,8.0,"(0.5412763126795923, -2.67154834347014e-28, 0.08389445853185958)"
TRATH,Braavos,9.0,"(0.5832734333028613, -3.7838587910025354e-28, 0.047840125693105404)"
TRATH,Braavos,10.0,"(0.7407664622566927, -6.788778842127987e-30, 0.04078720304158119)"
TRATH,Braavos,11.0,"(0.48493408061318144, -3.8406501274060816e-29, 0.03621035531906506)"
TRATH,Braavos,12.0,"(0.7779880533545911, -1.580417203069574e-30, 0.06077798063534939)"
TTHMP,Eriador,1.0,"(0.5504565888776041, -5.006823056427016e-29, 0.1428937700314434)"
TTHMP,Eriador,2.0,"(0.4408158908806463, -4.744329120989482e-29, 0.057179896575316455)"
TTHMP,Eriador,3.0,"(0.3860115630265191, -1.642462702044907e-31, 0.10755696501902157)"
TTHMP,Eriador,4.0,"(0.39495329439465765, -1.058378804292547e-29, 0.06605260894134597)"
TTHMP,Eriador,5.0,"(0.45503027104087806, -2.5036291718267065e-32, 0.10204379330914745)"
TTHMP,Eriador,6.0,"(0.48973040207146795, -1.4018974706058036e-29, 0.04807668879215414)"
TTHMP,Eriador,8.0,"(0.6487086378310452, -4.972921354574394e-31, 0.14150753969521962)"
TTHMP,Eriador,9.0,"(0.8787194905208129, -1.9056549199123924e-26, 0.05878354996373252)"
TTHMP,Eriador,10.0,"(0.6019852621749626, -6.154545079760265e-30, 0.09875812430488873)"
TTHMP,Eriador,11.0,"(0.11028106280538097, -8.891655679716487e-32, 0.07719985513545459)"
TTHMP,Eriador,12.0,"(0.30878572637868384, -8.009503369865622e-31, 0.15460930188335703)"
TWIHV,Qarth,1.0,"(0.4541314892426288, -4.368306349519299e-27, 0.11042299327204849)"
TWIHV,Qarth,2.0,"(0.6849046779468095, -3.2133854470849196e-29, 0.07060486307383532)"
TWIHV,Qarth,3.0,"(0.7693131750347424, -1.5212208877150548e-29, 0.045077582620277085)"
TWIHV,Qarth,4.0,"(0.8749332905961733, 0.0005155214662368878, 0.05745208305535357)"
TWIHV,Qarth,5.0,"(0.7175369522758788, -4.4659348663779285e-22, 0.044055067524388605)"
TWIHV,Qarth,6.0,"(0.5888615684973553, -1.73756775588611e-29, 0.04794779379291601)"
TWIHV,Qarth,7.0,"(0.5445610812425719, -6.856033825646441e-29, 0.03689775922280562)"
TWIHV,Qarth,8.0,"(0.5733223723860419, -1.3939641817828518e-29, 0.042803613574958294)"
TWIHV,Qarth,9.0,"(0.734544050601933, -7.8165065083126905e-28, 0.0490575632823544)"
TWIHV,Qarth,10.0,"(0.39055284794802747, -2.971021639246098e-30, 0.051861059260767034)"
TWIHV,Qarth,11.0,"(0.7423097258135202, -8.408726681834787e-22, 0.05386070987203276)"
TWIHV,Qarth,12.0,"(0.6040139345007396, -8.539532060280057e-29, 0.07787107771017052)"
TXYQX,Aldovia,1.0,"(0.3234699837154976, -1.475613874546382e-29, 1.1372014576406784)"
TXYQX,Aldovia,2.0,"(7.636059209123767, -0.0210096390120873, 0.009299235125130968)"
TXYQX,Aldovia,3.0,"(10.250526177637528, -0.026616799853911525, 0.00713411472732859)"
TXYQX,Aldovia,4.0,"(12.102868320412744, -0.04615449899451409, 0.008087226648500014)"
TXYQX,Aldovia,5.0,"(16.754219751976496, -0.051586350460114366, 0.0059439561118869)"
TXYQX,Aldovia,6.0,"(12.766256787026176, -0.036162469242902714, 0.006622892807076135)"
TXYQX,Aldovia,7.0,"(10.383650082772935, -0.028264363957035868, 0.007099518884766144)"
TXYQX,Aldovia,8.0,"(8.678161890326047, -0.026169347280846054, 0.00839301605861012)"
TXYQX,Aldovia,9.0,"(18.435957380501105, -0.0571480048243411, 0.005773705172892217)"
TXYQX,Aldovia,10.0,"(12.095987484091463, -0.043678225814338154, 0.007521131138955695)"
TXYQX,Aldovia,11.0,"(37.2831515374527, -0.08411384629078356, 0.003542057129751703)"
