brand,country,month,norm_fit
ZKMVW,Atlantis,7.0,"(0.044444444444444446, 0.03378599830430344)"
ZKMVW,Atlantis,8.0,"(0.045714285714285714, 0.04011961931678859)"
ZKMVW,Atlantis,9.0,"(0.04666666666666667, 0.029994916725263866)"
ZKMVW,Atlantis,10.0,"(0.04522613065326633, 0.03809312736165538)"
ZKMVW,Atlantis,11.0,"(0.04790419161676647, 0.0361300010748773)"
ZKMVW,Atlantis,12.0,"(0.056338028169014086, 0.04383858068426014)"
ZKMVW,Beleria,1.0,"(0.04651162790697674, 0.10833618084424745)"
ZKMVW,Beleria,2.0,"(0.050000000000000024, 0.16784278849063783)"
ZKMVW,Beleria,3.0,"(0.04545454545454545, 0.07962333463893426)"
ZKMVW,Beleria,4.0,"(0.05263157894736843, 0.09242723472709014)"
ZKMVW,Beleria,5.0,"(0.05405405405405406, 0.11587405528986028)"
ZKMVW,Beleria,6.0,"(0.04761904761904762, 0.10726350936027519)"
ZKMVW,Beleria,8.0,"(0.04950495049504949, 0.10099231393387348)"
ZKMVW,Beleria,9.0,"(0.04878048780487805, 0.09521831319138728)"
ZKMVW,Beleria,10.0,"(0.04724409448818897, 0.09221952980285303)"
ZKMVW,Beleria,11.0,"(0.046875, 0.10015510298758915)"
ZKMVW,Beleria,12.0,"(0.043478260869565216, 0.08974971007494689)"
ZKMVW,Braavos,1.0,"(0.057692307692307696, 0.055351282440050685)"
ZKMVW,Braavos,2.0,"(0.056074766355140186, 0.048573339412852246)"
ZKMVW,Braavos,3.0,"(0.04950495049504951, 0.03850678614293374)"
ZKMVW,Braavos,4.0,"(0.05263157894736842, 0.037757714737434216)"
ZKMVW,Braavos,5.0,"(0.057971014492753624, 0.04674067917836075)"
ZKMVW,Braavos,6.0,"(0.047619047619047616, 0.038860292504360794)"
ZKMVW,Braavos,7.0,"(0.04878048780487805, 0.042029750948191204)"
ZKMVW,Braavos,8.0,"(0.055944055944055944, 0.04940462440136712)"
ZKMVW,Braavos,9.0,"(0.05343511450381679, 0.038938013705673694)"
ZKMVW,Braavos,10.0,"(0.0481283422459893, 0.038547943078148614)"
ZKMVW,Braavos,11.0,"(0.05228758169934641, 0.043523100577567746)"
ZKMVW,Braavos,12.0,"(0.05384615384615385, 0.04028932331283833)"
ZKMVW,Coruscant,1.0,"(0.049999999999999996, 0.08940964480345656)"
ZKMVW,Coruscant,2.0,"(0.05, 0.09691899581874443)"
ZKMVW,Coruscant,3.0,"(0.04545454545454546, 0.08417793711816411)"
ZKMVW,Coruscant,4.0,"(0.04878048780487805, 0.09283217959485902)"
ZKMVW,Coruscant,5.0,"(0.05333333333333334, 0.09575886640133811)"
ZKMVW,Coruscant,6.0,"(0.04861111111111111, 0.0929242966256975)"
ZKMVW,Coruscant,7.0,"(0.045454545454545456, 0.08680599232246741)"
ZKMVW,Coruscant,8.0,"(0.047619047619047616, 0.09424018331601522)"
ZKMVW,Coruscant,9.0,"(0.04587155963302751, 0.08746855794336467)"
ZKMVW,Coruscant,10.0,"(0.04629629629629631, 0.08858185887765958)"
ZKMVW,Coruscant,11.0,"(0.04918032786885245, 0.09236605866939433)"
ZKMVW,Coruscant,12.0,"(0.048387096774193554, 0.09020129642778198)"
ZKMVW,Dorne,1.0,"(0.047619047619047616, 0.08188793618647648)"
ZKMVW,Dorne,2.0,"(0.05, 0.09563099904425185)"
ZKMVW,Dorne,3.0,"(0.044444444444444446, 0.0723313773481815)"
ZKMVW,Dorne,4.0,"(0.05128205128205128, 0.11157445327922753)"
ZKMVW,Dorne,5.0,"(0.04597701149425287, 0.07360475099043531)"
ZKMVW,Dorne,6.0,"(0.04938271604938271, 0.08952814806398347)"
ZKMVW,Dorne,7.0,"(0.05050505050505051, 0.08016726783849588)"
ZKMVW,Dorne,8.0,"(0.047619047619047616, 0.08927585034785146)"
ZKMVW,Dorne,9.0,"(0.05, 0.08628473309362306)"
ZKMVW,Dorne,10.0,"(0.046875, 0.07533982743152069)"
ZKMVW,Dorne,11.0,"(0.045454545454545456, 0.07954203470477492)"
ZKMVW,Dorne,12.0,"(0.047619047619047616, 0.08429021370793113)"
ZKMVW,Elbonia,1.0,"(0.047619047619047616, 0.08898317997215091)"
ZKMVW,Elbonia,2.0,"(0.05263157894736842, 0.07522413673704609)"
ZKMVW,Elbonia,3.0,"(0.050359712230215826, 0.07143215711701821)"
ZKMVW,Elbonia,4.0,"(0.04999999999999999, 0.06491860080590629)"
ZKMVW,Elbonia,5.0,"(0.05154639175257732, 0.06698024617984738)"
ZKMVW,Elbonia,6.0,"(0.047619047619047616, 0.06187599955812798)"
ZKMVW,Elbonia,7.0,"(0.04424778761061947, 0.05630786352369032)"
ZKMVW,Elbonia,8.0,"(0.046153846153846156, 0.06126856549125954)"
ZKMVW,Elbonia,9.0,"(0.04838709677419355, 0.06719961908089654)"
ZKMVW,Elbonia,10.0,"(0.04487179487179487, 0.06253565384462416)"
ZKMVW,Elbonia,11.0,"(0.05, 0.07569574050109631)"
ZKMVW,Elbonia,12.0,"(0.060975609756097573, 0.11010420108185914)"
ZKMVW,Eriador,1.0,"(0.04672897196261682, 0.08698323158639541)"
ZKMVW,Eriador,2.0,"(0.05660377358490566, 0.08806207441028994)"
ZKMVW,Eriador,3.0,"(0.046153846153846156, 0.09358679704458174)"
ZKMVW,Eriador,4.0,"(0.04950495049504949, 0.08409290783958627)"
ZKMVW,Eriador,5.0,"(0.05042016806722689, 0.09017307313731898)"
ZKMVW,Eriador,6.0,"(0.04950495049504949, 0.08902062407686)"
ZKMVW,Eriador,7.0,"(0.044444444444444446, 0.07571436962391338)"
ZKMVW,Eriador,8.0,"(0.04545454545454545, 0.07756750300245978)"
ZKMVW,Eriador,9.0,"(0.04687500000000001, 0.09951487279171009)"
ZKMVW,Eriador,10.0,"(0.04545454545454545, 0.07778859098430894)"
ZKMVW,Eriador,11.0,"(0.050847457627118654, 0.09970131903299506)"
ZKMVW,Eriador,12.0,"(0.06329113924050632, 0.11042057983117909)"
ZKMVW,Essos,1.0,"(0.046875, 0.026409392500644415)"
ZKMVW,Essos,2.0,"(0.049723756906077346, 0.025269554323808438)"
ZKMVW,Essos,3.0,"(0.04838709677419355, 0.025147272501763667)"
ZKMVW,Essos,4.0,"(0.04945054945054945, 0.026643214681748545)"
ZKMVW,Essos,5.0,"(0.04838709677419355, 0.023184164400553608)"
ZKMVW,Essos,6.0,"(0.04891304347826087, 0.0242145735003466)"
ZKMVW,Essos,7.0,"(0.04477611940298507, 0.01918020543184279)"
ZKMVW,Essos,8.0,"(0.047619047619047616, 0.020889432584415633)"
ZKMVW,Essos,9.0,"(0.046632124352331605, 0.028145200854713334)"
ZKMVW,Essos,10.0,"(0.046875, 0.02265836014878048)"
ZKMVW,Essos,11.0,"(0.046875, 0.027491563268316314)"
ZKMVW,Essos,12.0,"(0.05325443786982249, 0.03693949295941353)"
ZKMVW,Etheria,1.0,"(0.04597701149425287, 0.1064568047999933)"
ZKMVW,Etheria,2.0,"(0.049504950495049514, 0.09849433342243859)"
ZKMVW,Etheria,3.0,"(0.045454545454545456, 0.08005083109193284)"
ZKMVW,Etheria,4.0,"(0.05084745762711865, 0.09401918924469843)"
ZKMVW,Etheria,5.0,"(0.047619047619047616, 0.08699085891198904)"
ZKMVW,Etheria,6.0,"(0.04716981132075472, 0.09821915461737186)"
ZKMVW,Etheria,7.0,"(0.043478260869565216, 0.07959682753917897)"
ZKMVW,Etheria,8.0,"(0.05, 0.10041430003076514)"
ZKMVW,Etheria,9.0,"(0.048192771084337345, 0.10216637872981314)"
ZKMVW,Etheria,10.0,"(0.04838709677419355, 0.11783356895897366)"
ZKMVW,Etheria,11.0,"(0.04854368932038834, 0.10147735262672805)"
ZKMVW,Etheria,12.0,"(0.04761904761904762, 0.0972462623479882)"
ZKMVW,Fangorn,6.0,"(0.047619047619047616, 0.08899011654055615)"
ZKMVW,Fangorn,7.0,"(0.045454545454545456, 0.08439060088574249)"
ZKMVW,Ferelden,2.0,"(0.05263157894736843, 0.08820616406320891)"
ZKMVW,Ferelden,3.0,"(0.04878048780487805, 0.09142568304010167)"
ZKMVW,Ferelden,4.0,"(0.045454545454545456, 0.0866744445617356)"
ZKMVW,Ferelden,5.0,"(0.05000000000000001, 0.08396831839921162)"
ZKMVW,Ferelden,6.0,"(0.05, 0.09158601987147795)"
ZKMVW,Ferelden,7.0,"(0.043478260869565216, 0.08690009612762556)"
ZKMVW,Ferelden,8.0,"(0.047619047619047616, 0.08893800371918692)"
ZKMVW,Ferelden,9.0,"(0.046511627906976744, 0.09220168477729551)"
ZKMVW,Ferelden,10.0,"(0.0449438202247191, 0.09570388497293028)"
ZKMVW,Ferelden,11.0,"(0.05084745762711865, 0.0969865325967721)"
ZKMVW,Gondor,1.0,"(0.046357615894039736, 0.044681474927177535)"
ZKMVW,Gondor,2.0,"(0.052083333333333336, 0.04776334807734745)"
ZKMVW,Gondor,3.0,"(0.04807692307692308, 0.049166311756153616)"
ZKMVW,Gondor,4.0,"(0.047619047619047616, 0.04192784561236843)"
ZKMVW,Gondor,5.0,"(0.046052631578947366, 0.04149664271775434)"
ZKMVW,Gondor,6.0,"(0.04827586206896552, 0.038796588550775585)"
ZKMVW,Gondor,7.0,"(0.046052631578947366, 0.04292075002023693)"
ZKMVW,Gondor,8.0,"(0.04666666666666666, 0.04564736604462565)"
ZKMVW,Gondor,9.0,"(0.04838709677419356, 0.04194681314026074)"
ZKMVW,Gondor,10.0,"(0.046357615894039736, 0.04261617451539143)"
ZKMVW,Gondor,11.0,"(0.047244094488188976, 0.040058874840666975)"
ZKMVW,Gondor,12.0,"(0.05607476635514019, 0.061957733714455045)"
ZKMVW,Hogwarts,1.0,"(0.04635761589403974, 0.023690554165289153)"
ZKMVW,Hogwarts,2.0,"(0.049723756906077346, 0.028710938277713156)"
ZKMVW,Hogwarts,3.0,"(0.046242774566473986, 0.02331599612861992)"
ZKMVW,Hogwarts,4.0,"(0.049079754601226995, 0.02433971020306508)"
ZKMVW,Hogwarts,5.0,"(0.052980132450331126, 0.025525646313982988)"
ZKMVW,Hogwarts,6.0,"(0.047619047619047616, 0.020859220137346687)"
ZKMVW,Hogwarts,7.0,"(0.046511627906976744, 0.024767470391670165)"
ZKMVW,Hogwarts,8.0,"(0.046875, 0.015390506061592334)"
ZKMVW,Hogwarts,9.0,"(0.04666666666666667, 0.022804428948574287)"
ZKMVW,Hogwarts,10.0,"(0.04487179487179488, 0.02890180510167525)"
ZKMVW,Hogwarts,11.0,"(0.05, 0.018974294324440463)"
ZKMVW,Hogwarts,12.0,"(0.047999999999999994, 0.03211033937419862)"
ZKMVW,Latveria,1.0,"(0.04895104895104895, 0.05029918964092625)"
ZKMVW,Latveria,2.0,"(0.05063291139240506, 0.055213810811188736)"
ZKMVW,Latveria,3.0,"(0.04838709677419355, 0.04474261543415892)"
ZKMVW,Latveria,4.0,"(0.05056179775280899, 0.05567477541137475)"
ZKMVW,Latveria,5.0,"(0.04895104895104895, 0.05145024728326492)"
ZKMVW,Latveria,6.0,"(0.04929577464788733, 0.049395513649184)"
ZKMVW,Latveria,7.0,"(0.04444444444444444, 0.043616461737717424)"
ZKMVW,Latveria,8.0,"(0.061224489795918366, 0.08790307552929436)"
ZKMVW,Latveria,9.0,"(0.046511627906976744, 0.04733555291166839)"
ZKMVW,Latveria,10.0,"(0.04639175257731959, 0.04914269017061312)"
ZKMVW,Latveria,11.0,"(0.046875, 0.050960176780284756)"
ZKMVW,Latveria,12.0,"(0.055944055944055944, 0.05373906560880192)"
ZKMVW,Narnia,1.0,"(0.046875, 0.04477219706964294)"
ZKMVW,Narnia,2.0,"(0.04972375690607736, 0.04275755831041877)"
ZKMVW,Narnia,3.0,"(0.046666666666666676, 0.041593184314361833)"
ZKMVW,Narnia,4.0,"(0.05031446540880503, 0.0475565108265928)"
ZKMVW,Narnia,5.0,"(0.049723756906077346, 0.043732192214838934)"
ZKMVW,Narnia,6.0,"(0.04678362573099415, 0.04280200504326181)"
ZKMVW,Narnia,7.0,"(0.04455445544554455, 0.041693535625855996)"
ZKMVW,Narnia,8.0,"(0.04678362573099415, 0.04690305305202423)"
ZKMVW,Narnia,9.0,"(0.04639175257731959, 0.04313343766583277)"
ZKMVW,Narnia,10.0,"(0.045, 0.042862750904606)"
ZKMVW,Narnia,11.0,"(0.04712041884816755, 0.042164257176067775)"
ZKMVW,Narnia,12.0,"(0.05154639175257732, 0.04695578275563424)"
ZKMVW,Panem,1.0,"(0.04733727810650887, 0.023957957280950556)"
ZKMVW,Panem,2.0,"(0.049689440993788817, 0.025972086347149297)"
ZKMVW,Panem,3.0,"(0.04639175257731959, 0.022507649681561173)"
ZKMVW,Panem,4.0,"(0.05, 0.023724982957699658)"
ZKMVW,Panem,5.0,"(0.05142857142857143, 0.02336766473442722)"
ZKMVW,Panem,6.0,"(0.04945054945054945, 0.023479028406910407)"
ZKMVW,Panem,7.0,"(0.04477611940298507, 0.019155602813302787)"
ZKMVW,Panem,8.0,"(0.04545454545454546, 0.0211619526962287)"
ZKMVW,Panem,9.0,"(0.046632124352331605, 0.018316601069081263)"
ZKMVW,Panem,10.0,"(0.04678362573099415, 0.01848325633403092)"
ZKMVW,Panem,11.0,"(0.04838709677419355, 0.024065293533545876)"
ZKMVW,Panem,12.0,"(0.05357142857142857, 0.03174438339124735)"
ZKMVW,Prydain,1.0,"(0.04838709677419355, 0.10768248104004328)"
ZKMVW,Prydain,2.0,"(0.05747126436781609, 0.13095340159419006)"
ZKMVW,Prydain,3.0,"(0.04571428571428571, 0.10534193726997006)"
ZKMVW,Prydain,4.0,"(0.05263157894736841, 0.11686660732799961)"
ZKMVW,Prydain,5.0,"(0.04878048780487805, 0.11180420733950099)"
ZKMVW,Prydain,6.0,"(0.049079754601226995, 0.10436336807460238)"
ZKMVW,Prydain,7.0,"(0.04635761589403974, 0.10305525934639766)"
ZKMVW,Prydain,8.0,"(0.04678362573099415, 0.10499779588915822)"
ZKMVW,Prydain,9.0,"(0.049079754601226995, 0.10777346754966226)"
ZKMVW,Prydain,10.0,"(0.04790419161676647, 0.1076457034506678)"
ZKMVW,Prydain,11.0,"(0.047872340425531915, 0.1029409046375571)"
ZKMVW,Prydain,12.0,"(0.051470588235294115, 0.11284280656784453)"
ZKMVW,Qarth,1.0,"(0.04794520547945205, 0.06931817403468096)"
ZKMVW,Qarth,2.0,"(0.05, 0.07014787899503121)"
ZKMVW,Qarth,3.0,"(0.04672897196261682, 0.06346118131330553)"
ZKMVW,Qarth,4.0,"(0.05063291139240506, 0.06715829479135177)"
ZKMVW,Qarth,5.0,"(0.05263157894736842, 0.06811112767414083)"
ZKMVW,Qarth,6.0,"(0.050847457627118633, 0.06453447916098912)"
ZKMVW,Qarth,7.0,"(0.044642857142857144, 0.0630858655430745)"
ZKMVW,Qarth,8.0,"(0.04838709677419355, 0.06335057105145886)"
ZKMVW,Qarth,9.0,"(0.04666666666666667, 0.06597598575517312)"
ZKMVW,Qarth,10.0,"(0.04519774011299434, 0.06129720883175676)"
ZKMVW,Qarth,11.0,"(0.048, 0.061469610723661146)"
ZKMVW,Qarth,12.0,"(0.05343511450381679, 0.06489945160832239)"
ZKMVW,Sokovia,1.0,"(0.04878048780487805, 0.057473204421250014)"
ZKMVW,Sokovia,2.0,"(0.05, 0.05955237647800558)"
ZKMVW,Sokovia,3.0,"(0.049723756906077346, 0.06151674904225894)"
ZKMVW,Sokovia,4.0,"(0.050724637681159424, 0.05816538296508506)"
ZKMVW,Sokovia,5.0,"(0.05232558139534884, 0.06411738535979783)"
ZKMVW,Sokovia,6.0,"(0.05113636363636364, 0.06417321208903996)"
ZKMVW,Sokovia,7.0,"(0.047058823529411764, 0.06207253775890797)"
ZKMVW,Sokovia,8.0,"(0.04918032786885246, 0.06064014388818764)"
ZKMVW,Sokovia,9.0,"(0.04678362573099415, 0.05195207793882682)"
ZKMVW,Sokovia,10.0,"(0.04687499999999999, 0.05263309114977513)"
ZKMVW,Sokovia,11.0,"(0.05113636363636364, 0.05785195072197892)"
ZKMVW,Sokovia,12.0,"(0.051724137931034475, 0.07390124160573516)"
ZKMVW,Themyscira,1.0,"(0.04929577464788732, 0.05812035146024956)"
ZKMVW,Themyscira,2.0,"(0.05, 0.05714902388283097)"
ZKMVW,Themyscira,3.0,"(0.04697986577181208, 0.05245562501197302)"
ZKMVW,Themyscira,4.0,"(0.052083333333333336, 0.05706425638277849)"
ZKMVW,Themyscira,5.0,"(0.050847457627118654, 0.0560482537134438)"
ZKMVW,Themyscira,6.0,"(0.049586776859504134, 0.054304545226040495)"
ZKMVW,Themyscira,7.0,"(0.045454545454545456, 0.048211085408988434)"
ZKMVW,Themyscira,8.0,"(0.046153846153846156, 0.04999556238301258)"
ZKMVW,Themyscira,9.0,"(0.046511627906976744, 0.04894940844364059)"
ZKMVW,Themyscira,10.0,"(0.047058823529411764, 0.04924083047276371)"
ZKMVW,Themyscira,11.0,"(0.047058823529411764, 0.049453029353463594)"
ZKMVW,Themyscira,12.0,"(0.05263157894736842, 0.06347171708488497)"
ZKMVW,Wakanda,1.0,"(0.046875, 0.058659827719145574)"
ZKMVW,Wakanda,2.0,"(0.053435114503816786, 0.05637798602126911)"
ZKMVW,Wakanda,3.0,"(0.050314465408805034, 0.054994802570506846)"
ZKMVW,Wakanda,4.0,"(0.05202312138728324, 0.05502403769366367)"
ZKMVW,Wakanda,5.0,"(0.05084745762711865, 0.054308218373630604)"
ZKMVW,Wakanda,6.0,"(0.05027932960893855, 0.0574087863476819)"
ZKMVW,Wakanda,7.0,"(0.047337278106508875, 0.04983227791664459)"
ZKMVW,Wakanda,8.0,"(0.0481283422459893, 0.04686527458833505)"
ZKMVW,Wakanda,9.0,"(0.047058823529411764, 0.056422499598065945)"
ZKMVW,Wakanda,10.0,"(0.046632124352331605, 0.052013440932171716)"
ZKMVW,Wakanda,11.0,"(0.04950495049504951, 0.05691181931771167)"
ZKMVW,Wakanda,12.0,"(0.05555555555555555, 0.0780900109693958)"
ZKMVW,Westeros,1.0,"(0.05517241379310345, 0.02826165931101382)"
ZKMVW,Westeros,2.0,"(0.05521472392638037, 0.041636490290845686)"
ZKMVW,Westeros,3.0,"(0.05027932960893855, 0.03521440974890044)"
ZKMVW,Westeros,4.0,"(0.05625, 0.0405318848368449)"
ZKMVW,Westeros,5.0,"(0.051724137931034496, 0.033619632220913694)"
ZKMVW,Westeros,6.0,"(0.05421686746987952, 0.03749019074356544)"
ZKMVW,Westeros,7.0,"(0.04918032786885246, 0.028602261321084368)"
ZKMVW,Westeros,8.0,"(0.06722689075630252, 0.05792116693502746)"
ZKMVW,Westeros,9.0,"(0.05084745762711865, 0.03606873930156126)"
ZKMVW,Westeros,10.0,"(0.04945054945054945, 0.039401872308628426)"
ZKMVW,Westeros,11.0,"(0.05369127516778523, 0.0404493604563431)"
ZKMVW,Westeros,12.0,"(0.06106870229007633, 0.04579671197424241)"
ZKMVW,Yunkai,1.0,"(0.047619047619047616, 0.06679498745210294)"
ZKMVW,Yunkai,2.0,"(0.04950495049504949, 0.09281775003970663)"
ZKMVW,Yunkai,3.0,"(0.04716981132075472, 0.08832968642760314)"
ZKMVW,Yunkai,4.0,"(0.050505050505050504, 0.08274991793030068)"
ZKMVW,Yunkai,5.0,"(0.05263157894736843, 0.08608049633593164)"
ZKMVW,Yunkai,6.0,"(0.048387096774193554, 0.0920938937120472)"
ZKMVW,Yunkai,7.0,"(0.04424778761061947, 0.07250062596356421)"
ZKMVW,Yunkai,8.0,"(0.04597701149425289, 0.0647353215249513)"
ZKMVW,Yunkai,9.0,"(0.046511627906976744, 0.08065820064343915)"
ZKMVW,Yunkai,10.0,"(0.045112781954887216, 0.07825813260436604)"
ZKMVW,Yunkai,11.0,"(0.04716981132075472, 0.07562986505172624)"
ZKMVW,Yunkai,12.0,"(0.057142857142857155, 0.08699966240300058)"
ZKMVW,Zamunda,1.0,"(0.04678362573099415, 0.059434943789435854)"
ZKMVW,Zamunda,2.0,"(0.052238805970149266, 0.0567565219098477)"
ZKMVW,Zamunda,3.0,"(0.0472972972972973, 0.05479821084377895)"
ZKMVW,Zamunda,4.0,"(0.050314465408805034, 0.05724285238521767)"
ZKMVW,Zamunda,5.0,"(0.046357615894039736, 0.05272073999389854)"
ZKMVW,Zamunda,6.0,"(0.051094890510948905, 0.05774091510766417)"
ZKMVW,Zamunda,7.0,"(0.0449438202247191, 0.05283639247674783)"
ZKMVW,Zamunda,8.0,"(0.046357615894039736, 0.05047580212857096)"
ZKMVW,Zamunda,9.0,"(0.046666666666666676, 0.058629447369188334)"
ZKMVW,Zamunda,10.0,"(0.045454545454545456, 0.04859727537773914)"
ZKMVW,Zamunda,11.0,"(0.04761904761904762, 0.06348722604622693)"
ZKMVW,Zamunda,12.0,"(0.05357142857142857, 0.06376289786429841)"
ZNDRT,Aldovia,1.0,"(0.049019607843137254, 0.03405915678132292)"
ZNDRT,Aldovia,2.0,"(0.05, 0.034589807556642)"
ZNDRT,Aldovia,3.0,"(0.04716981132075472, 0.028928168427312925)"
ZNDRT,Aldovia,4.0,"(0.05154639175257732, 0.032001285393971714)"
ZNDRT,Aldovia,5.0,"(0.047619047619047616, 0.031238795454933112)"
ZNDRT,Aldovia,6.0,"(0.05063291139240506, 0.03299842935393014)"
ZNDRT,Aldovia,7.0,"(0.04395604395604395, 0.028746226531047372)"
ZNDRT,Aldovia,8.0,"(0.047619047619047616, 0.030753861131831418)"
ZNDRT,Aldovia,9.0,"(0.04938271604938271, 0.02840739078635167)"
ZNDRT,Aldovia,10.0,"(0.04597701149425287, 0.029448358248717242)"
ZNDRT,Aldovia,11.0,"(0.04878048780487805, 0.03430099901221332)"
ZNDRT,Aldovia,12.0,"(0.05405405405405405, 0.028419242634545403)"
ZNDRT,Arendelle,1.0,"(0.04861111111111111, 0.05840629420541774)"
ZNDRT,Arendelle,2.0,"(0.05504587155963303, 0.06477342188994316)"
ZNDRT,Arendelle,3.0,"(0.04878048780487805, 0.05282852079609832)"
ZNDRT,Arendelle,4.0,"(0.05263157894736843, 0.046373196430587675)"
ZNDRT,Arendelle,5.0,"(0.05217391304347826, 0.06037143853478412)"
ZNDRT,Arendelle,6.0,"(0.05102040816326531, 0.06104103364130172)"
ZNDRT,Arendelle,7.0,"(0.046511627906976744, 0.055240807234291)"
ZNDRT,Arendelle,8.0,"(0.049019607843137254, 0.07059037410344726)"
ZNDRT,Arendelle,9.0,"(0.054054054054054064, 0.06499802394356582)"
ZNDRT,Arendelle,10.0,"(0.050847457627118633, 0.06273917987355085)"
ZNDRT,Arendelle,11.0,"(0.048, 0.06667483191283655)"
ZNDRT,Arendelle,12.0,"(0.05172413793103448, 0.0617480612050415)"
ZNDRT,Arrakis,1.0,"(0.04736842105263158, 0.060345791162119716)"
ZNDRT,Arrakis,2.0,"(0.050314465408805034, 0.06505122534573018)"
ZNDRT,Arrakis,3.0,"(0.046153846153846156, 0.061383902225176985)"
ZNDRT,Arrakis,4.0,"(0.04736842105263158, 0.06157559597970533)"
ZNDRT,Arrakis,5.0,"(0.048484848484848485, 0.06383975400183459)"
ZNDRT,Arrakis,6.0,"(0.04724409448818897, 0.06395129993069466)"
ZNDRT,Arrakis,7.0,"(0.04597701149425287, 0.06303359411418948)"
ZNDRT,Arrakis,8.0,"(0.04568527918781726, 0.0582257626202723)"
ZNDRT,Arrakis,9.0,"(0.046728971962616814, 0.06906660329681805)"
ZNDRT,Arrakis,10.0,"(0.04519774011299435, 0.058770667067908254)"
ZNDRT,Arrakis,11.0,"(0.05154639175257732, 0.062405666695704326)"
ZNDRT,Arrakis,12.0,"(0.05031446540880503, 0.06770749901724238)"
ZNDRT,Asgard,1.0,"(0.047619047619047616, 0.03423936607248183)"
ZNDRT,Asgard,2.0,"(0.05, 0.03532053320801363)"
ZNDRT,Asgard,3.0,"(0.04716981132075472, 0.03823611335961368)"
ZNDRT,Asgard,4.0,"(0.05050505050505051, 0.0411558949149838)"
ZNDRT,Asgard,5.0,"(0.053763440860215055, 0.036960195379889656)"
ZNDRT,Asgard,6.0,"(0.04807692307692308, 0.037308891798447597)"
ZNDRT,Asgard,7.0,"(0.04807692307692308, 0.03715666384164358)"
ZNDRT,Asgard,8.0,"(0.04854368932038835, 0.0446735792725449)"
ZNDRT,Asgard,9.0,"(0.04672897196261682, 0.042488397871679615)"
ZNDRT,Asgard,10.0,"(0.04545454545454546, 0.03225312897443507)"
ZNDRT,Asgard,11.0,"(0.05194805194805195, 0.03997271536428988)"
ZNDRT,Asgard,12.0,"(0.05882352941176472, 0.04556562841383169)"
ZNDRT,Atlantis,1.0,"(0.049999999999999996, 0.03442772517571508)"
ZNDRT,Atlantis,2.0,"(0.04938271604938271, 0.03478817513178263)"
ZNDRT,Atlantis,3.0,"(0.04672897196261682, 0.04052627517817237)"
ZNDRT,Atlantis,4.0,"(0.04938271604938271, 0.03278759897100999)"
ZNDRT,Atlantis,5.0,"(0.04938271604938271, 0.03816549966551224)"
ZNDRT,Atlantis,6.0,"(0.04938271604938271, 0.03556040575279498)"
ZNDRT,Atlantis,7.0,"(0.04444444444444445, 0.03432415295163166)"
ZNDRT,Atlantis,8.0,"(0.04597701149425287, 0.03334416361662173)"
ZNDRT,Atlantis,9.0,"(0.04597701149425287, 0.03283234242442541)"
ZNDRT,Atlantis,10.0,"(0.04494382022471909, 0.03152681184408266)"
ZNDRT,Atlantis,11.0,"(0.04761904761904763, 0.032480036332917774)"
ZNDRT,Atlantis,12.0,"(0.050632911392405076, 0.0331520468711708)"
ZNDRT,Beleria,1.0,"(0.045454545454545456, 0.0916194386513857)"
ZNDRT,Beleria,2.0,"(0.046511627906976744, 0.10319990738242901)"
ZNDRT,Beleria,3.0,"(0.043478260869565216, 0.08375647713804575)"
ZNDRT,Beleria,4.0,"(0.044642857142857144, 0.07901099987644827)"
ZNDRT,Beleria,5.0,"(0.045454545454545456, 0.08436283196733677)"
ZNDRT,Beleria,6.0,"(0.041666666666666664, 0.06074439178297689)"
ZNDRT,Beleria,7.0,"(0.04487179487179487, 0.0989556513942039)"
ZNDRT,Beleria,8.0,"(0.04761904761904762, 0.09399918248443981)"
ZNDRT,Beleria,9.0,"(0.04807692307692308, 0.0959969942749256)"
ZNDRT,Beleria,10.0,"(0.048000000000000015, 0.09746250040123502)"
ZNDRT,Beleria,11.0,"(0.04379562043795621, 0.08104639603614891)"
ZNDRT,Beleria,12.0,"(0.046296296296296294, 0.09570018414046988)"
ZNDRT,Braavos,1.0,"(0.05714285714285714, 0.05797606296870979)"
ZNDRT,Braavos,2.0,"(0.05263157894736841, 0.03666866392212579)"
ZNDRT,Braavos,3.0,"(0.049180327868852465, 0.03841510330717102)"
ZNDRT,Braavos,4.0,"(0.05223880597014925, 0.03946946011362173)"
ZNDRT,Braavos,5.0,"(0.04878048780487805, 0.051187742795680155)"
ZNDRT,Braavos,6.0,"(0.045977011494252866, 0.03298136493678459)"
ZNDRT,Braavos,7.0,"(0.04800000000000001, 0.03628796998359362)"
ZNDRT,Braavos,8.0,"(0.054054054054054064, 0.0399592032742686)"
ZNDRT,Braavos,9.0,"(0.05263157894736842, 0.03831975380195842)"
ZNDRT,Braavos,10.0,"(0.047619047619047616, 0.033321124173849526)"
ZNDRT,Braavos,11.0,"(0.05172413793103448, 0.03670866813100459)"
ZNDRT,Braavos,12.0,"(0.05434782608695651, 0.0385207238263095)"
ZNDRT,Coruscant,1.0,"(0.047619047619047616, 0.05084685798502644)"
ZNDRT,Coruscant,2.0,"(0.04950495049504951, 0.05677728822538541)"
ZNDRT,Coruscant,3.0,"(0.045454545454545456, 0.05338173695418129)"
ZNDRT,Coruscant,4.0,"(0.04819277108433735, 0.04137037797701849)"
